id,text,humor_rating
5128,"Why do they call giving birth ""delivery""? Shouldn't it be called ""take out""?",2.55
3569,To my fellow hikers: that noise I made when the butterfly came toward my face was a terrified shriek of delight.,2.11
6765,Indians are better with computers because they are the 1's who invented 0's,1.37
1259,Why do all the conspiracy theories have to be so negative? It'd be nice if one said 'the government is using this time to plan a huge surprise keg party for everyone where we all get a million dollars' so we could all rally behind it.,2.35
531,How do you say Constipated in German? Farfrompoopin,2.2
3331,What's the best way to grease a Ferrari? Run over an Italian.,1.8
3249,"Chemistry, either you've got it or you don't.",2.1
1546,Cremation isn't free. You gotta urn it.,3.1
1330,"The doctor gave me six months to live, so I shot him. The judge gave me 50 years. Problem solved.",2.55
7241,Me: everyone loves the clever nicknames I come up with Divorced Parents Rhonda: not everyone,1.79
1479,Did you know the pope really loves cats? He's a real catholic.,2.05
4076,What do you call a chameleon that can't change its colors anymore? A reptile dysfunction.,2.5
291,So many people these days are too judgmental I can tell just by looking at them.,2.82
267,I was blocked by the Game of Thrones Twitter account because I said I'm rooting for the White Walkers because they're white.,2.06
2471,Been chatting and flirting with this 14 year old chick Now she tells me she's an undercover cop. How freakin' cool is that for someone her age.,2.95
720,What's the difference between mashed potatoes and pea soup? Anyone can mash potatoes...,2.05
4112,terrorist: [pulls my head up from the water] give us the truth damnit me: [gasping] james marsden should be in more movies terrorist: well yes but,1.84
6501,I like my slaves like I like my coffee Strong and black,1.56
7638,Do you think that all this poverty in Africa is just Gods way of saying that he didn't mean to create black people?,1.5
2148,Going to Starbucks is nice because its a social place I can go when I dont want alcohol but still want to spend 7 bucks on a drink.,2.71
5117,This morning I saw the milkman drinking a sip of milk before leaving it in front of my door. How dairy!?,2.4
1823,What do you call a Muslim woman with an opinion? A corpse.,1.68
7815,A Frenchman walks into a library and asks for a book on warfare. The librarian tells him he'll only lose it.,2.3
5668,What's the difference between Santa Claus and A Black Rapper? Santa stops after three hoes.,2.65
2109,I figured out why there are so many masturbation-related injuries that's when all the guardian angels cover their eyes,1.8
6662,"Sorry I'm late, my alarm didn't go off because I didn't set it because I don't like coming here.",2.47
7432,I asked my Ouija board when I was going to get a girlfriend and it spelled out HAHAHAHAHA until it caught fire.,3.25
5973,Self-deprecating jokes are great. Not that I'm any good at them.,2.44
7533,Sometimes I like to eat an entire carton of ice cream because I love myself but also because I hate myself.,2.06
7479,My doctor friend is addicted to hitting his patients on their knees to check their reflexes. He really gets a kick out of it.,2.95
5348,"so as I went in to vote this morning, an old lady told me to make sure I voted for the candidate that could make change. Boy, is my bank teller going to be surprised!",2.94
5367,You've gotta watch out with those phone-sex lines. You'll get hearing aids.,2.55
7282,"My friend keeps saying ""cheer up man it could be worse, you could be stuck underground in a hole full of water."" I know he means well.",1.83
5077,Good morning to ace twitter only,1.1
527,Got asked by two Thai girls if I wanted a threesome. They said it would be like winning the lottery. To my horror they were right: we had six matching balls.,2.9
2902,the hamburger helper implies the existence of a hamburger master,2.68
4034,Texas Chainsaw Massacre = Movie Florida Chainsaw Massacre = Headline,1.38
3257,A scientist has invented a bra that stops tits bobbing up and down and nipples sticking out in the cold. His colleagues have kicked his fucking head in!,2.16
3258,I was kidnapped by a gang of mimes. They threatened to do unspeakable things.,3.25
3019,What's the difference between Indians and Pakistanis? When a Pakistani has a red dot on his forehead it means he has about two seconds to live.,1.95
7487,Did u hear about the prostitute with no legs? She's selling it for half off.,2.22
502,"Movie pitch: Millenials buy a house that turns out to be haunted, but they're just grateful they were able to afford something in a good school district.",2.63
1349,What do you call a pig with three eyes? Piiig,2.0
5005,What do Germans look at on the internet? Danke memes,1.65
7535,What do Ethiopians get for Christmas? Hungry christmas jokes,1.9
5632,House is noisy: 'I wish my kids could learn to play more quietly!' House is silent: 'Stop playing so quietly! It's really creeping me out!',2.67
1967,What's the difference between a jeweller and a jailer? One sells watches while the other watches cells.,2.15
7024,The carpool lane is the TSA pre-check of rush hour. Used to be cool tell everybody got someone to ride with.,1.06
5751,"Whenever I fill out a job application with a box for ""Race,"" I add a question mark and then write, ""Anytime. Anywhere.""",2.7
6315,I decided to join the new Jewish fraternity on campus ... Zayda Ate a Bagel,2.33
3456,"what does the Jewish pedophile say to an elementary school kid? Hey kid, want to buy some candy?",1.0
5619,"At the bar the other day. Bartender said ""I see your glass is empty. Do you want another one?"" Why the fuck would I want 2 empty glasses?",3.15
3587,me: [opening spotify] does your car have bluetooth getaway driver: [holding bullet wound] shut the fuck up cop: [from intercom] pull over now other bank robber: i'll try to shoot out their tires me: great idea todd hey do you have an aux cord or anything,1.62
3089,I wish there was a Mormon version of The Bachelor. That way none of the women would have to be eliminated.,2.2
2404,How do you say goodbye to a thousand Japanese people? A big wave,2.75
1262,"I heard writing described as ""mining for diamonds"" but for me it's more like the scene where Uma Thurman punches her way out of a coffin.",1.94
1300,lawyer: it says here that the killer only spoke in outdated memes me: [nodding] lawyer: so would you please state your name for the record me: [sweating] my name jeff,1.59
6018,[at ultrasound] Nurse: there it is. There's your baby Me visibly relieved: oh Jesus thank u Wife whispering to nurse: he thought it was bees,1.79
93,Brad Pitt should have his own line of deodorant called Brad's Pits,2.55
4821,What's cooler than a talking dog? A spelling bee!,2.95
5407,So I saw that Princess Diana is trending on tumblr. She's all over the dashboard!,1.89
3116,How did Helen Keller break her arms? She tried to read a road sign going 45mph,2.26
6019,"Burgers Never Say Die - restaurant, or the best Bond movie ever?",1.47
7433,One of the most unsolvable conundrums of food math is: Peanuts + Nice Grapes = Yuck Peanuts + Old Dried Up Grapes = Yum?,1.35
1551,"Hollywood are going to make a film about a black cocaine dealer. It's called ""Chocolate and the Charlie Factory""",1.9
2746,"13 year old girls be like ""I need a man who.. "" Lol the only Man in your life should be Spongebob. Yallah go finish your homework.",2.65
5337,"For the past few days, I wake up to see someone has dumped a bunch of LEGO blocks on my front porch. I don't know what to make of it.",2.71
3505,What have you done wrong if the wife keep complaining when you try to watch TV in the living room? You made the chain too long in the kitchen.,1.68
1868,"Wife: ""Can you pick up milk?"" Me: lifts gallon ""Yeah, it's easy."" Wife: ""I mean from the store."" Me: ""I think it weighs the same there too""",2.8
1617,We get it. You're Muslim. You don't have to Ramadan our throats.,1.67
4133,Today i have met the vegetarian brother of Bruce Lee. Brocco Lee,2.55
311,I was going to visit Bangkok... but then I said Phuket. ROFL,2.55
4968,I used to be addicted to time travel. But that's all in the past now.,2.53
5260,Cop: I'm arresting you for illegally downloading the entire Wikipedia. Man: Wait! I can explain everything.,3.0
2280,What happens to an egg every time you look at it? It becomes eggs sighted.,2.16
4263,Why is the ocean so salty? Because the land doesn't wave back.,2.21
1249,"A Wizard walks into a gay bar, and disappears with a poof.",2.0
7511,"If the Founding Fathers were alive today, they'd probably win Dancing with the Stars. Those gentlemen were quite agile.",1.05
5023,Just finishing up my taxes and am now a little worried about my tax software. It just recommended I slip across the border into Mexico.,2.89
5677,Welcome to your 40s. Your idea of fun is now going to bed early.,2.65
5215,What do you call a Jewish rapper? A rappi.,1.74
459,I have a very specific kind of OCD where I like to buy a dozen donuts and a dozen donut holes and then reunite them.,2.65
7892,Q: Why did the blonde drive into the ditch? A: To turn the blinker off.,1.8
