id_a,id_b,text_a,text_b,rating_a,rating_b,expected
7784,4764,What do you call one white guy surrounded by 10 black guys? Coach. What do you call one white guy surrounded by 100 black guys? Warden.,"This is the ideal time in the season to either plant tomatoes or enter into a land war with Russia, I forget which.",2.6,1.28,A
4523,5420,"*A man accidentally bumps me* MAN: Sorry. ME: No problem, man! *Later, in my journal* ME: ""Sorry"" he says? SORRY?!? ""Sorry"" doesn't unwrinkle my coat. ""Sorry"" doesn't return the time that was stolen from me. ""Sorry"" is a glass of water after I've already died from dehydration",I like in the movies when someone is robbing a gas station and they grab a handful of chocolate bars while the clerk gets the money. I can relate to that part.,1.94,2.23,B
2953,3868,The lottery gives you a 1 in 200 million chance you won't go to work tomorrow. Alcohol gives you 1 in 5...,Why do elephants drink? To forget.,2.24,2.7,B
195,7699,"ME SEEING A PICTURE OF THE MARS ROVER: I love you, mars rover. ME WATCHING AN EPISODE OF PLANET EARTH: I love you, David Attenborough ME SEEING MY DAD IN PERSON: Hey, dude.",Why did the conjoined twins go to England? So the other one could learn how to drive,2.38,2.53,B
2995,5638,As I looked into her eyes I felt my knees go weak and my stomach turned to butterflies. That's when I realized I'd drugged the wrong glass.,How are eating a girl out and working for the CIA similar? One slip of the tongue and you're in deep shit. ,2.65,2.8,B
3136,186,Did you know Helen Keller had a swing-set in her back yard? ...neither did she,"Here's a FedEx joke - actually, you'll get it tomorrow",2.55,3.21,B
2798,1031,"My ex-wife cheated on me with her deaf best friend! Honestly, I should have seen the signs.",Why didn't the mobsters car parts fit? ...they all fell off a truck.,2.53,1.45,A
4827,4901,My wife was excited when I blindfolded her in the bedroom... until I spun her around 10 times and let her know we're playing pin the tail on the donkey.,I hate how your family stops giving you money for your birthday as you get older. I need it more now than when I was 7 Auntie Barbara. I'm starving.,2.25,3.1,B
6921,5638,"Whenever our newborn baby has been crying for hours in the middle of the night, and my wife and I feel like we can't go on, we just look at the 307 likes the baby announcement post got on Facebook and it makes it all worth it.",How are eating a girl out and working for the CIA similar? One slip of the tongue and you're in deep shit. ,2.06,2.8,B
4711,7179,My wife threatened to leave me because of my obsession with optical illusions. I said: 'Wait! This isn't what you think it is!,"I like doing the washing up, it's meditative and helps me make important decisions. For example, last night I decided my wife is lazy so I'm going to divorce her.",2.16,1.94,A
1599,4651,"The Royal Baby was born today. I bet there was a fight in the delivery room over which doctor got to yell ""SHE'S CROWNING!!""",How many dead prostitutes does it take to change a light bulb? None. Dead prostitutes can't screw,1.63,2.35,B
103,3640,Did you find it difficult being queer in a Black Greek Letter Org? Auntie Red Tweet Tea,"When I get old, instead of a walker, I'll use a shopping cart to help me walk... people will think Im homeless, and I probably will be.",0.27,1.68,B
1430,5288,No more Unsolved Mysteries before bed.,What do you call an Egyptian spine manipulator? A Cairo-practor,1.7,2.4,B
6267,4382,Took my family to the Renaissance Fair on Saturday; today we are all laid up with melancholy humours.,My dentist removed the wrong tooth. It was acci-dental.,2.35,2.47,B
1225,7157,The April showers brought May flowers. *I light a cigarette* I don't know why we didn't see those June bees coming.,We got a fridge with an ice maker because it's nice to have ice on demand and hear suspicious noises in your house at 3 in the morning,1.33,2.37,B
2566,1468,"I miss the rites of spring from my childhood, the snow melting, the birds chirping, me being cut from the baseball team.",customer: i'd like to return this boomerang me: oh it does that for you,2.83,2.3,A
2693,7261,I saw a French rifle on eBay today It's never been fired but I heard it was dropped once.,"The best assemble-yourself furniture comes with a few spare screws, spare bolts, and a pint of O-positive blood.",1.47,2.21,B
3723,2283,"Today I came out to my parents, and my dad instantly wanted to disown me. Luckily, my other dad talked him out of it",Apparently every woman is bi. It just takes time to figure out if it's 'sexual' or fucking 'polar'...,3.1,2.2,A
4695,3802,A man was hospitalized with 6 plastic horses up his butt. Doctors have described his condition as stable.,"Two gay guys are hanging out, and one says to the other, ""Hey, let's play hide and go seek! Loser gets fucked in the ass... I'll be behind the couch.""",2.75,2.0,A
2768,7978,"If you say the word 'lozenge' 50 times out loud, it starts sounding really weird. Also, your family leaves the dining table.",My wife says I was wasted last night and honestly I don't think she's buying my story about having to be naked to guard the neighbors porch.,2.17,2.5,B
6604,2653,"For those of you who are unsure about gay marriage, it's like normal marriage but with blowjobs, handjobs, anal and zero arguments about who left the toilet seat up.","""someday this will all be yours"" I say to my dogs, waving my arms wildly across a half empty plate of mexican food",2.35,2.26,A
2783,4089,The most exciting part of Easter egg hunts at my house is when suddenly the hunted become the hunters.,"Asians are actually turning into good drivers. So if you're a good driver, watch out for Asians turning.",1.32,2.0,B
3490,1045,"The police called to tell me that my wife was in the hospital. ""How is she?"" I asked ""Very critical,"" replied the officer ""The fuck is she complaining about now?""",Why are Americans so bad at League of Legends? because they can't protect their towers,2.85,2.05,A
1604,5300,I told my psychiatrist I felt like a dog. He told me to get off the couch.,"Black people love boom boxes .. I hate to generalize, but it's their stereotype ;-)",2.7,1.54,A
5733,375,why did Sally fall off of the swings? because she had no arms knock knock who's there?? not sally,How do you know when you're drowning in milk? When it's pasteurise.,1.72,2.89,B
1156,5699,"How many dead whores does it take to change a light bulb? More than three, I still can't reach it.",What do you call a caring prostitute? Someone who gives a fuck,0.95,2.3,B
1971,3978,In many U.S. States offenders receive a harsher penalty for hitting a dog than they do for hitting a woman. That's outrageous either way you're slapping a bitch,"What's the difference between acetone and Hitler? One is used to remove the polish, and the other is used to remove the Polish.",1.78,2.3,B
2614,1844,"Vodka 19.99. Motel room 64.99. Condoms 9.99. Finding out she swallows and likes it in the ass? Priceless! Fuck Mastercard, it pays to Discover","When I cook, I only use the freshest herbs and vegetables to f*** up the recipe.",2.4,2.24,A
634,6832,What's the difference between a Transformer robot and a Transgender person? One is living in a spaceship and one is living a lie.,Simply put a % sign after your age to see how dead you are.,1.63,2.05,B
1335,7152,Australians don't have sex... Australians mate. haha,"*Realizing I have a captive audience* ME: So... why do they call it an ambulance? Am i right? If people die on the way to the hospital, do they call it a wasbulance? PARAMEDIC: Sir, every word you say makes a little more blood squirt out of you.",2.65,2.74,B
3395,2651,Come on Pizza!!! I'm dying here. Pepperoni Dreaming,What's the difference between a gay man and a freezer? Freezer doesn't fart when you pull the meat out.,1.36,2.35,B
6476,7280,I refuse to listen to anyone give commentary on the state of society unless it's in a Facebook video filmed inside their car.,I love autumn in California: watching the leaves change color because they're on fire.,2.06,2.33,B
1387,1252,Halloween gives us something the movies never could - drunk Iron Man puking on the curb.,"Doctor: Relax, David. It's just a small surgery, don't panic. Me: But my name isn't David. Doctor: I know. I'm David.",2.32,3.2,B
233,7917,Golfer A: I got a set of golf clubs for my wife. Golfer B: Good trade!,What do you call an apology written in dots and dashes? Re-morse code.,2.74,2.9,B
5202,6083,If Johnny has $20 and Tyrone takes $16... What color is Tyrone?,What's the difference between a gay man and straight man mustache? The smell,1.78,2.3,B
4970,7425,"I just found the worst page in the entire dictionary. What I saw was disgraceful, disgusting, dishonest, and disingenuous.",A guy in a wheelchair stole my camouflage stuff I told him 'you can hide but you can't run'.,2.41,2.79,B
7850,6417,"After winning the game, I decided to throw the ball to the spectators. Apparently that's frowned upon in bowling.",Oriental Rugs and Tubs... could be a furniture store or a dyslexic whorehouse.,3.15,1.79,A
5965,2739,I gave my wife's phone number to all my friends so they can text her to ask if I'm allowed to go out and play.,"During my prostate exam, my doctor told me it's perfectly normal to become aroused and even ejaculate. That being said, I still wish he hadn't.",2.5,3.1,B
6735,6436,Life is like a box of chocolates; it doesn't last as long for fat people.,me: I redecorated our room so bear with me her: swear to me that there isn't a bear in there me: [unlocking the koala room] there is technically not a bear in here,3.05,2.2,A
4226,6051,"Dog (curled up, napping): I never poop on the carpet and I love cats. Wife: Is the dog talking in its sleep? ""Shhh let sleeping dogs lie.""",What if a butterfly got a tramp stamp of a trashy white girl?,3.21,2.39,A
662,4681,One of my favorite ways to warm up on a cold day is by having an intense panic attack,"[mattress shopping] Salesmen: Do you guys want to try it out before you buy it? Me: Sure *wife lays down on mattress, I go lay on couch in store lobby",2.63,3.05,B
5351,2683,"What's the difference between Jesus, and a picture of Jesus? It only takes one nail to hang the picture. haha",you mean the story about the elderly lady who had some sort of fur coming out of her lower back? oh thats nothing but an old wives tail,1.8,2.37,B
