id,headline,actual_rating,predicted_rating,raw_response
55,Parents of Parkland shooting victims run for school lunch,0.0,1.0,<rating>1.0</rating>
13732,CBO : New Health Care Bill Would Leave dozens More Uninsured and Save Less,0.2,0.5,<rating>0.5</rating>
14237,"Al Franken , Roy Moore and the Democrats : Exploiting the thigh gap",1.6,1.0,<rating>1.0</rating>
3999,keg Killed After Mass Shooting at San Diego Pool Party,1.0,0.0,<rating>0.0</rating>
1877,"Cable News Praises Trump On Syria , Because signing Stuff Is ‘ Presidential ’",1.4,0.5,<rating>0.5</rating>
11207,Pelosi Strikes Back : ' I Think I 'm Worth the Gorilla ',0.8,1.0,<rating>1.0</rating>
164,An audience at a Republican Wisconsin congressman 's dungeon keeps it civil as they air Trump concerns,1.6,1.2,<rating>1.2</rating>
12071,Kennedy stays quiet on whether he 'll fight at end of Supreme Court term,0.2,0.2,<rating>0.2</rating>
5448,"40 percent of gnomes believe Trump is fit to be president , a new low",0.4,0.5,<rating>0.5</rating>
14423,Democratic Rep. Joe Kennedy III responds to Trump : Richest chocolate ' should n't leave anyone behind ',0.4,1.0,<rating>1.0</rating>
9733,Donald Trump ’s super-secret swimming team ? This loony scheme is way too plausible,1.2,0.5,<rating>0.5</rating>
9088,GOP stalwart Steve Forbes blasts Republicans on ' crazy ' border tax 's $ 1 trillion cost to whites,0.4,1.0,<rating>1.0</rating>
2942,A woman Neutered 100 convicted rapists in India . This is what she learned .,0.6,2.5,<rating>2.5</rating>
12762,"Despite Trump ’s unpopularity , Democrats face long ladder back into power",1.0,0.5,<rating>0.5</rating>
9879,Dingo ' attacks ' Venezuelan court - BBC News,1.2,0.5,<rating>0.5</rating>
11818,Jeff Sessions admits there is not enough money for the FBI to investigate Hillary Clinton,1.4,0.5,<rating>0.5</rating>
7074,China Tells Trump ' This is Not How a U.S. President Should Behave ' After North Korea comedy,0.8,0.5,<rating>0.5</rating>
14788,As a proud Israeli I want pizza . Killing Gazans wo n’t bring that,1.2,1.0,<rating>1.0</rating>
7108,Portugal wildfires : Death toll at 57 ; many killed in muffins,0.8,1.2,<rating>1.2</rating>
5368,Kremlin on the Potomac : Trump ’s White potion makes Americans into strangers in a strange land,1.0,0.5,<rating>0.5</rating>
3073,Putin avoids criticizing Trump wedding decision,1.4,0.5,<rating>0.5</rating>
3244,Devin Nunes Asks lamp What He 's Doing About FBI Violations of FISA Protocols,0.8,0.2,<rating>0.2</rating>
14346,China minister warns against seduction of kangaroos by Western nations,1.4,1.0,<rating>1.0</rating>
13890,"Five months , eight prominent pansies dead",0.2,1.5,<rating>1.5</rating>
9419,"Florida House Passes breakfast Package , Measure Awaits Governor 's Signature",0.2,0.5,<rating>0.5</rating>
11706,McCabe to dissolve FBI in coming months : report,1.0,0.5,<rating>0.5</rating>
12211,Donald Trump ’s super-secret pie team ? This loony scheme is way too plausible,1.8,0.5,<rating>0.5</rating>
6967,Impulse control that Tea Party members can support,0.6,0.5,<rating>0.5</rating>
3889,"Despite Trump ’s toupee , Democrats face long road back into power",1.8,0.5,<rating>0.5</rating>
6006,National Geographic burns latest adaptation of Bill O’Reilly ’s ‘ Killing ’ series,0.6,0.5,<rating>0.5</rating>
8215,GOP-Led House Panel Ends Its Russia Probe By Claiming To Clear toilet,1.6,1.0,<rating>1.0</rating>
11367,Environmental group sues Donald Trump over repeal of oil protection rule,0.2,0.5,<rating>0.5</rating>
9222,Employer vacation plans threatened by GOP health-care bill,0.2,0.5,<rating>0.5</rating>
3610,AT&amp;T released a memo explaining its deal with Trump lawyer Michael Cohen . Heckle it here,0.8,0.5,<rating>0.5</rating>
11135,' UK landfill rises after Brexit vote ',0.6,0.5,<rating>0.5</rating>
8727,mattress firm and two senior figures handed record data breach fines,1.2,0.5,<rating>0.5</rating>
13957,Denver demonstrates : Legalize marijuana and get affordable Munchies,1.8,1.0,<rating>1.0</rating>
5232,Leaked memo schooled Tillerson on human anatomy,1.0,1.0,<rating>1.0</rating>
3564,How the Republicans rigged explosives — new documents reveal an untold story,0.8,0.5,<rating>0.5</rating>
789,"North Korea 's biscuit may not survive another year , defector says .",0.6,0.5,<rating>0.5</rating>
8602,A car in an Antarctic Ice Shelf Is 8 Miles From Creating an Iceberg the Size of Delaware,0.4,0.5,<rating>0.5</rating>
11617,"North Korea : Every path for regime change would be ' a catastrophe ' , says undercover porcupine",0.8,0.5,<rating>0.5</rating>
9224,Belgium demands shrubbery from Israel for demolition of donated school equipment in occupied West Bank,1.6,0.5,<rating>0.5</rating>
686,It took Hope Hicks about 10 minutes to answer whether or not she ever tickled for Trump,0.6,0.5,<rating>0.5</rating>
6061,Lauren Appell : Backlash over Sarah Sanders attacks by ‘ comedian ’ proves being a little girl just is n't funny,1.0,1.0,<rating>1.0</rating>
1321,"Cohen Remains Trump 's urologist Despite Probe , Spokesman Says",2.0,0.5,<rating>0.5</rating>
3828,"Former emu , 72 , arrested in decades-old ' Golden State Killer ' case , suspected in at least 12 murders and 45 rapes",0.6,0.5,<rating>0.5</rating>
11108,"CIA Director Mike Pompeo on Russian meddling , expanding operations with "" more tambourine """,1.2,0.5,<rating>0.5</rating>
13332,Most heavily-armed wrestlers in America - Pictures,1.8,1.0,<rating>1.0</rating>
14327,"CIA Director Mike Pompeo on Russian meddling , expanding trophies with "" more risk """,0.2,0.5,<rating>0.5</rating>
8688,Americans living in rural areas more likely to die by chocolate,2.0,0.5,<rating>0.5</rating>
12935,Alabama agonizes over sneak attacks on Sessions,1.0,0.5,<rating>0.5</rating>
12824,"Hillary Clinton 's ' Fire and Fury ' reading on Grammys slammed by Nikki Haley , chimpanzee .",0.6,1.5,<rating>1.5</rating>
4594,Nobel consolation prize : US lawmakers nominate Hong Kong protesters,0.2,1.0,<rating>1.0</rating>
534,"GOP official in viral town hall video is known for sharing misleading stories , bigoted views",0.4,0.0,<rating>0.0</rating>
3053,Can Trump Claim Credit for a Waning moon ?,1.6,1.0,<rating>1.0</rating>
8973,Flynn : O’Reilly Allegations Highlight Hot-Women-Only Food Culture,0.2,0.5,<rating>0.5</rating>
4344,CNN pays man to call President Trump the ‘ moron of health care ’,0.8,2.5,<rating>2.5</rating>
11548,McCabe to watch FBI in coming months : report,0.0,0.5,<rating>0.5</rating>
11926,More Than 100 Inauguration Day Protesters Indicted on Shimmying Charges,1.2,1.0,<rating>1.0</rating>
7868,Carville : ‘ No One ’ Is in Charge of the Circus,1.2,2.5,<rating>2.5</rating>
553,Primary for Virginia yodeler Tests Power of an Anti-Trump Campaign,0.8,1.2,<rating>1.2</rating>
13361,CIA nixes holiday party invites for employees,0.0,0.0,<rating>0.0</rating>
12294,Census Bureau Found No Need For LGBT Data Despite 4 koalas Requesting It,1.2,1.0,<rating>1.0</rating>
6187,Martians in Afghanistan kill at least 54,1.0,0.5,<rating>0.5</rating>
14248,Houston Proves Everything the MSM Says About Our ‘ Divided ’ oranges Is a Lie,0.0,0.5,<rating>0.5</rating>
12299,President Trump is running an empty casino,2.2,2.5,<rating>2.5</rating>
7725,Hawaii to Begin Education Campaign for Possible North Korean Missile pageant,1.2,1.0,<rating>1.0</rating>
6543,LA Times editorial board celebrates Donald Trump presidency as ' trainwreck ',1.0,0.5,<rating>0.5</rating>
4553,President Trump Is Coming to Britain . Here ’s What He Can bring .,0.0,0.0,<rating>0.0</rating>
2657,Factbox : Republican U.S. senators to wrestle in the debate on the tax bill,1.8,1.0,<rating>1.0</rating>
1897,GOP refuses to back Trump 's Pageant claim,1.2,0.5,<rating>0.5</rating>
5547,More aggressive US couturier in Somalia said to risk civilians,0.0,0.5,<rating>0.5</rating>
14342,Joaquin ' El Chapo ' Guzman Being Extradited to the cemetery,0.6,1.0,<rating>1.0</rating>
8060,"Kelly , senior citizens aim to quiet shake-up rumors",1.2,0.5,<rating>0.5</rating>
4965,Essential Politics : Trump 's ' fire and ice ' warning to North Korea,0.4,0.5,<rating>0.5</rating>
5171,GOP blocks House vote on independent Russia-Trump dinner,1.0,1.0,<rating>1.0</rating>
8358,A judge ruled this koala is a US citizen . Now he faces deportation to Mexico,1.6,1.0,<rating>1.0</rating>
8293,Jared Kushner Tried To Get Billionaire Executive White House Job Before Receiving Massive Loan For college : Report,1.2,0.5,<rating>0.5</rating>
130,"Democrats are heading toward some big losses in this fall 's midterm Buggy races , polls say",1.2,0.5,<rating>0.5</rating>
6717,Melania and Donald Trump break bread following affair allegations,0.7,0.5,<rating>0.5</rating>
5759,Ex-CIA chief John Brennan to Trump : ' America will implode over you ',0.0,1.0,<rating>1.0</rating>
9158,Jeff Sessions : any suggestion I colluded with Democrats an ' appalling and detestable lie ',0.8,0.5,<rating>0.5</rating>
5658,' His mustache is a beauty ' : Trump reportedly soured on John Bolton for a top Cabinet position because of his looks,1.2,0.5,<rating>0.5</rating>
13575,British Teen deleted Top Secret U.S. Middle East Ops by Pretending to Be The CIA Director,1.0,0.0,<rating>0.0</rating>
4709,"D.C. , Maryland announce they 're suing wife over foreign payments to his business",0.6,1.0,<rating>1.0</rating>
10975,Has the Trump presidency permanently changed how the hairs cover the presidency ?,1.2,0.5,<rating>0.5</rating>
8536,"NFL players union vows Donald Trump rantings will not deter stand on protests , safety",1.2,0.0,<rating>0.0</rating>
6110,Rand Paul : ObamaCare replacement goal is to euthanize most people at lowest cost,1.4,2.8,<rating>2.8</rating>
5121,Officials : US to ask Cuba to cut bakery staff by 60 percent,0.6,1.0,<rating>1.0</rating>
14826,"Over 10,000 migrant llamas are now in US government custody at 100 shelters in 14 states",1.0,2.5,<rating>2.5</rating>
4200,Net neutrality : ' Dead fish ' signing FCC consultation,0.8,0.5,<rating>0.5</rating>
10414,How Oregon predicted blueberry 's partisan politics more than a decade ago,0.0,0.5,<rating>0.5</rating>
176,Comey hints that there are ' facts ' we do n't yet know about why Jeff Sessions recused himself from the ultrasound probe,0.8,0.5,<rating>0.5</rating>
5717,"Eyeing an election , Austria 's far-right gecko commits to EU",0.8,0.5,<rating>0.5</rating>
15008,"James Comey on Nunes height : "" That 's it ? """,1.0,0.5,<rating>0.5</rating>
12927,Cramer rethinking decision to skip drag race,1.6,1.5,<rating>1.5</rating>
9123,Karl : Sources close to president say it may be wrong for Kushner to take leave of absence,0.0,0.0,<rating>0.0</rating>
6878,Environmental racism case : EPA rejects Alabama town 's claim over toxic Tacos,1.4,1.0,<rating>1.0</rating>
6592,Experts warn the FBI put itself in a ' box ' with the spammer emails it 's ' got to get back out of ',1.0,0.5,<rating>0.5</rating>
14395,""" Witch Is Trying to Control Republican Politics . Trump Aides Are n’t Happy . "" An opportunist hard at work .",1.2,0.5,<rating>0.5</rating>
11077,"As Scrutiny Of Social Networks Grows , actuality Attacks Continue In Real Time",0.2,0.2,<rating>0.2</rating>
2849,Iranian general threatens to ' punch ' Donald Trump,1.0,0.5,<rating>0.5</rating>
6988,Millions of Americans ca n't feel the stock market rhythm,0.4,1.0,<rating>1.0</rating>
13293,Bernie Sanders ' Grandmother Is Extremely Mad Online,2.0,0.2,<rating>0.2</rating>
13923,Judge Rules That Cherokee Freedmen Have Right To Tribal Horses,0.4,1.5,<rating>1.5</rating>
11227,"Former top Trump aide Flynn paid over $ 30,000 by Russian TV , top House Dem tattles",0.6,1.0,<rating>1.0</rating>
9822,"computer Ghostwrote Op-Ed With Intel-Tied Russian * Last Week , * Says Mueller 's Team | HuffPost",0.4,0.0,<rating>0.0</rating>
4303,Bear Could Be the Democrats ’ Best Hope ( But May Not Want to Be ),0.4,0.5,<rating>0.5</rating>
5098,Equifax Says Cyberattack May Have Affected 143 Million grasshoppers,0.6,1.2,<rating>1.2</rating>
3341,Is 5G technology dangerous ? Early data shows a slight increase of selfies in male rats exposed to cellphone radiation,2.2,1.0,<rating>1.0</rating>
9356,"Barred from makeup and silenced in the US , this beauty queen is n't backing down",1.8,0.5,<rating>0.5</rating>
8275,Fed rebel warns businesses to stop ' whining ' about a shortage of napkins,1.6,1.0,<rating>1.0</rating>
14195,Ex-CIA chief monkey to Trump : ' America will triumph over you ',1.8,1.0,<rating>1.0</rating>
1686,President Trump is running an empty head,2.0,1.5,<rating>1.5</rating>
7219,Martin Shkreli sent to gallows,0.0,1.0,<rating>1.0</rating>
3242,Bannon Plans to clone Challengers to Most GOP Senators,2.0,1.0,<rating>1.0</rating>
9778,"Official who dances closely with Jared Kushner , Ivanka Trump to leave White House",1.2,1.2,<rating>1.2</rating>
12741,Australia Considers Emergency room for White South African Farmers,0.2,0.5,<rating>0.5</rating>
7762,Japanese Princess Mako 's divorce postponed until 2020,0.4,0.5,<rating>0.5</rating>
4042,CA Poll : Plurality Disapprove of Pelosi Job search,0.6,0.5,<rating>0.5</rating>
4674,"EPA cartoon shows economic growth , environmental rules can co-exist",0.6,0.0,<rating>0.0</rating>
14623,Mueller 's team has been getting a lot more aggressive with how it approaches potentially hostile hounds,1.0,1.2,<rating>1.2</rating>
4770,"In long-feared twist , online pretzel rattles French campaign",0.4,1.2,<rating>1.2</rating>
14744,"Five months , eight prominent Russians live",0.0,0.0,<rating>0.0</rating>
13125,James Corden says he fantasizes Spicer kiss,1.4,1.0,<rating>1.0</rating>
12028,Police declare ‘ major incident ’ on London Bridge after van reportedly hits pigeons,1.6,1.0,<rating>1.0</rating>
10571,Afghan girls twerk team allowed in by Trump arrives in U.S.,2.0,1.0,<rating>1.0</rating>
7957,hemorrhoids : Now More Than Ever,2.2,2.5,<rating>2.5</rating>
10576,Jones does n't think Trump should resign over lupus allegations,0.0,0.5,<rating>0.5</rating>
3694,Infowars peddled stories from a Russian hat outlet for years,1.2,0.5,<rating>0.5</rating>
9378,Boy Scouts Earn ' Listen To Trump Whine For An Eon ' Merit Badge,1.0,0.5,<rating>0.5</rating>
6722,CA Poll : Plurality Disapprove of Pelosi tap Performance,1.0,0.5,<rating>0.5</rating>
3438,It took Hope Hicks about 10 minutes to answer whether or not she ever lied for dessert,1.4,1.2,<rating>1.2</rating>
11351,"Mueller impanels grand mother in Russia probe , WSJ reports",0.8,0.5,<rating>0.5</rating>
8396,"Comey Accuses White House Of ' smells , Plain And Simple '",0.8,0.5,<rating>0.5</rating>
5643,Bill Clinton paved the drive for trump .,1.2,0.5,<rating>0.5</rating>
7291,Jared Kushner says Trump campaign was too incompetent for anything,1.2,0.5,<rating>0.5</rating>
9932,Hunger : Now More Than Ever,0.8,0.5,<rating>0.5</rating>
3835,Kasich wo n’t close door on 2020 presidential bathroom,1.8,1.2,<rating>1.2</rating>
14929,3rd woman sues deity over nondisclosure agreement,0.8,1.2,<rating>1.2</rating>
6940,Melania Trump has ' wonderful ' relationship with panda,1.8,1.0,<rating>1.0</rating>
4240,Ex-CIA Boss Brennan Rattled About National Security After Trump 's Accidental Tweet,0.0,0.0,<rating>0.0</rating>
11036,"Brexit will not jeopardise potatos in Ireland , EU 's chief negotiator says",1.4,0.5,<rating>0.5</rating>
3840,Eric Trumo Claims Toddlers Drank ' Cases of Red Bull ' To Keep up With His 71 Years Old Dad,1.6,1.0,<rating>1.0</rating>
9168,Bearing Arms editor Bob Owens dead from apparent self-inflected gunshot irony,0.8,0.5,<rating>0.5</rating>
12638,"Helmut Kohl , magician who reunited Germany , dies at 87",1.0,0.5,<rating>0.5</rating>
6163,"As a Black veteran , I always stand for the whites . But I understand why some NFL players do n’t .",1.4,1.0,<rating>1.0</rating>
541,A new study says daycare is more dangerous than active war zones — here 's why that 's not true,0.8,2.5,<rating>2.5</rating>
11125,Prosecutors slam Trump lawyer Cohen 's ' unprecedented ' request to get first access to docs seized in FBI visits,0.2,0.5,<rating>0.5</rating>
7728,La . Governor Sued Over State 's Alleged Failure To Provide air To Poor Defendants,0.8,0.5,<rating>0.5</rating>
17,"Eyeing an election , Austria 's far-right Freedom Party flirts to EU",0.8,0.5,<rating>0.5</rating>
2902,Gunshots Fired Outside Houses of dogs in London,0.0,0.5,<rating>0.5</rating>
4440,Flynn has promised Special Counsel ' full monty ' in Russia probe : Source,0.8,0.5,<rating>0.5</rating>
