id,edit1,edit2,mean_grade1,mean_grade2,label,expected,prediction,is_correct,raw_response
9859-7891,skis,bananas,1.4,0.8,1,A,B,False,<answer>B</answer>
8836-5189,Potatoes,smokes,1.4,1.6,2,B,B,True,<answer>B</answer>
5189-4283,smokes,gardening,1.6,1.4,1,A,A,True,<answer>A</answer>
12738-6242,punctuation,Sushi,1.8,1.0,1,A,B,False,<answer>B</answer>
12738-2796,punctuation,cigars,1.8,0.4,1,A,B,False,<answer>B</answer>
6242-2796,Sushi,cigars,1.0,0.4,1,A,B,False,<answer>B</answer>
2727-10696,uniform,spinners,0.2,0.6,2,B,B,True,<answer>B</answer>
10696-4263,spinners,partner,0.6,0.2,1,A,A,True,<answer>A</answer>
7037-4438,humans,ducks,1.2,0.4,1,A,B,False,<answer>B</answer>
7037-5777,humans,Work,1.2,1.8,2,B,A,False,<answer>A</answer>
4438-5777,ducks,Work,0.4,1.8,2,B,A,False,<answer>A</answer>
335-5259,bribe,movie,1.6,1.2,1,A,A,True,<answer>A</answer>
2979-6137,Admissions,Odor,0.0,1.0,2,B,B,True,<answer>B</answer>
6137-6328,Odor,gas,1.0,0.0,1,A,B,False,<answer>B</answer>
10276-8071,applaud,Deity,0.6,0.4,1,A,B,False,<answer>B</answer>
10276-5165,applaud,styling,0.6,1.2,2,B,B,True,<answer>B</answer>
8071-5165,Deity,styling,0.4,1.2,2,B,B,True,<answer>B</answer>
10261-10107,sexualizes,McMaster,0.8,1.2,2,B,A,False,<answer>A</answer>
14110-1562,lies,clarity,1.4,0.4,1,A,B,False,<answer>B</answer>
14110-4599,lies,origami,1.4,0.6,1,A,B,False,<answer>B</answer>
1562-4599,clarity,origami,0.4,0.6,2,B,B,True,<answer>B</answer>
12761-11677,light,thanks,0.0,0.6,2,B,B,True,<answer>B</answer>
12761-6040,light,Mother,0.0,0.4,2,B,B,True,<answer>B</answer>
11677-6040,thanks,Mother,0.6,0.4,1,A,B,False,<answer>B</answer>
7466-9785,pizzas,pizza,0.8,1.7,2,B,B,True,<answer>B</answer>
4647-13496,Debacle,dance,2.0,1.0,1,A,B,False,<answer>B</answer>
4647-11713,Debacle,cadaver,2.0,1.8,1,A,B,False,<answer>B</answer>
13496-11713,dance,cadaver,1.0,1.8,2,B,B,True,<answer>B</answer>
6170-939,rabbit,driveway,0.8,1.6,2,B,B,True,<answer>B</answer>
12859-939,rabbithole,driveway,0.8,1.6,2,B,B,True,<answer>B</answer>
14903-7770,pantry,shrubbery,1.2,1.0,1,A,B,False,<answer>B</answer>
14903-7744,pantry,dinner,1.2,1.0,1,A,B,False,<answer>B</answer>
417-4783,penmanship,frogs,0.6,1.4,2,B,B,True,<answer>B</answer>
1875-2520,barbers,eat,1.4,0.8,1,A,A,True,<answer>A</answer>
1875-576,barbers,arch,1.4,0.6,1,A,A,True,<answer>A</answer>
2520-576,eat,arch,0.8,0.6,1,A,B,False,<answer>B</answer>
10832-7050,swim,occult,1.0,0.8,1,A,B,False,<answer>B</answer>
7050-12746,occult,rock,0.8,1.0,2,B,B,True,<answer>B</answer>
12342-1213,plan,lions,0.2,0.6,2,B,B,True,<answer>B</answer>
1248-315,thumb,grammar,2.2,1.8,1,A,B,False,<answer>B</answer>
1248-14490,thumb,cuisine,2.2,1.2,1,A,A,True,<answer>A</answer>
315-14490,grammar,cuisine,1.8,1.2,1,A,B,False,<answer>B</answer>
4024-3385,cupcakes,cheese,0.8,0.6,1,A,A,True,<answer>A</answer>
4024-1648,cupcakes,Disco,0.8,2.0,2,B,A,False,<answer>A</answer>
3385-1648,cheese,Disco,0.6,2.0,2,B,B,True,<answer>B</answer>
7338-557,roshambo,lunch,0.4,0.2,1,A,A,True,<answer>A</answer>
557-5540,lunch,sing,0.2,0.4,2,B,B,True,<answer>B</answer>
9948-11314,man,Curmudgeon,0.0,0.4,2,B,B,True,<answer>B</answer>
9948-13729,man,supremacist,0.0,0.4,2,B,B,True,<answer>B</answer>
8931-199,unicorn,applauds,1.6,0.8,1,A,B,False,<answer>B</answer>
8931-2145,unicorn,Tennis,1.6,0.2,1,A,B,False,<answer>B</answer>
199-2145,applauds,Tennis,0.8,0.2,1,A,B,False,<answer>B</answer>
4638-14543,photos,birthdays,0.4,1.0,2,B,B,True,<answer>B</answer>
18-14543,pralines,birthdays,0.4,1.0,2,B,B,True,<answer>B</answer>
10679-11041,voters,Gardeners,0.0,1.8,2,B,B,True,<answer>B</answer>
10679-7766,voters,Landscapers,0.0,1.4,2,B,B,True,<answer>B</answer>
11041-7766,Gardeners,Landscapers,1.8,1.4,1,A,B,False,<answer>B</answer>
1616-3970,fire,birthday,1.4,0.4,1,A,B,False,<answer>B</answer>
1616-13913,fire,meltdown,1.4,1.2,1,A,B,False,<answer>B</answer>
3970-13913,birthday,meltdown,0.4,1.2,2,B,B,True,<answer>B</answer>
9992-6978,drugs,hides,0.8,0.6,1,A,B,False,<answer>B</answer>
9992-1237,drugs,lion,0.8,1.0,2,B,B,True,<answer>B</answer>
6978-1237,hides,lion,0.6,1.0,2,B,B,True,<answer>B</answer>
14860-10289,fictions,groping,0.4,0.8,2,B,B,True,<answer>B</answer>
14860-13050,fictions,fantasies,0.4,0.8,2,B,B,True,<answer>B</answer>
14434-13058,bozos,Mad,1.6,1.0,1,A,B,False,<answer>B</answer>
14434-10172,bozos,eat,1.6,0.8,1,A,B,False,<answer>B</answer>
13058-10172,Mad,eat,1.0,0.8,1,A,B,False,<answer>B</answer>
12460-10658,hoverboard,barge,2.6,0.8,1,A,A,True,<answer>A</answer>
12460-14527,hoverboard,administration,2.6,0.6,1,A,A,True,<answer>A</answer>
10658-14527,barge,administration,0.8,0.6,1,A,B,False,<answer>B</answer>
1599-111,cuddling,lady,2.6,0.4,1,A,B,False,<answer>B</answer>
1599-3913,cuddling,date,2.6,2.0,1,A,B,False,<answer>B</answer>
111-3913,lady,date,0.4,2.0,2,B,B,True,<answer>B</answer>
6706-8105,rose,plumber,0.2,2.0,2,B,B,True,<answer>B</answer>
6706-6,rose,parties,0.2,1.8,2,B,B,True,<answer>B</answer>
8105-6,plumber,parties,2.0,1.8,1,A,B,False,<answer>B</answer>
14873-14399,groundskeepers,housewarming,0.4,0.2,1,A,B,False,<answer>B</answer>
14873-13151,groundskeepers,pizza,0.4,2.2,2,B,A,False,<answer>A</answer>
14399-13151,housewarming,pizza,0.2,2.2,2,B,A,False,<answer>A</answer>
7355-7505,man,Spell,1.2,1.6,2,B,B,True,<answer>B</answer>
7355-2601,man,flatulence,1.2,2.0,2,B,B,True,<answer>B</answer>
7505-2601,Spell,flatulence,1.6,2.0,2,B,B,True,<answer>B</answer>
5760-3949,chicken,pigeons,1.8,1.0,1,A,A,True,<answer>A</answer>
5760-6156,chicken,bears,1.8,0.8,1,A,A,True,<answer>A</answer>
3949-6156,pigeons,bears,1.0,0.8,1,A,B,False,<answer>B</answer>
738-11758,taxation,Monetization,0.2,1.0,2,B,B,True,<answer>B</answer>
738-12694,taxation,gender,0.2,1.0,2,B,B,True,<answer>B</answer>
9147-2973,carnival,corrupted,0.6,0.2,1,A,B,False,<answer>B</answer>
9147-629,carnival,attractiveness,0.6,0.2,1,A,B,False,<answer>B</answer>
7301-10538,Scrabble,Flamingo,0.8,0.2,1,A,B,False,<answer>B</answer>
7301-7570,Scrabble,complain,0.8,0.4,1,A,B,False,<answer>B</answer>
10538-7570,Flamingo,complain,0.2,0.4,2,B,A,False,<answer>A</answer>
7966-7482,shave,lemmings,1.2,0.6,1,A,B,False,<answer>B</answer>
4525-7482,bathe,lemmings,1.2,0.6,1,A,B,False,<answer>B</answer>
14125-9412,friend,group,1.2,0.8,1,A,A,True,<answer>A</answer>
14125-11177,friend,car,1.2,0.4,1,A,B,False,<answer>B</answer>
9412-11177,group,car,0.8,0.4,1,A,B,False,<answer>B</answer>
5664-13338,hotdog,hamburger,0.8,1.2,2,B,A,False,<answer>A</answer>
5664-3081,hotdog,prostitute,0.8,1.6,2,B,B,True,<answer>B</answer>
13338-3081,hamburger,prostitute,1.2,1.6,2,B,B,True,<answer>B</answer>
7835-559,bookie,couch,0.6,0.4,1,A,B,False,<answer>B</answer>
559-6567,couch,horses,0.4,0.6,2,B,B,True,<answer>B</answer>
3574-8936,dance,Heroes,0.6,0.2,1,A,A,True,<answer>A</answer>
3574-285,dance,giggle,0.6,0.2,1,A,A,True,<answer>A</answer>
8737-14163,abomination,circus,0.8,2.2,2,B,B,True,<answer>B</answer>
8841-14163,tribes,circus,0.8,2.2,2,B,B,True,<answer>B</answer>
1523-1429,Catfish,Televisions,0.6,1.0,2,B,B,True,<answer>B</answer>
1523-4167,Catfish,children,0.6,0.8,2,B,A,False,<answer>A</answer>
1429-4167,Televisions,children,1.0,0.8,1,A,B,False,<answer>B</answer>
148-8742,Toilets,texting,1.6,1.0,1,A,B,False,<answer>B</answer>
148-9529,Toilets,dishwashers,1.6,1.8,2,B,A,False,<answer>A</answer>
8742-9529,texting,dishwashers,1.0,1.8,2,B,B,True,<answer>B</answer>
3879-6651,Marriage,clothesline,2.2,1.0,1,A,B,False,<answer>B</answer>
3879-4262,Marriage,salsa,2.2,1.4,1,A,B,False,<answer>B</answer>
6651-4262,clothesline,salsa,1.0,1.4,2,B,B,True,<answer>B</answer>
404-2711,dance,restaurant,0.8,0.2,1,A,B,False,<answer>B</answer>
404-11284,dance,strip,0.8,1.2,2,B,B,True,<answer>B</answer>
2711-11284,restaurant,strip,0.2,1.2,2,B,B,True,<answer>B</answer>
13279-11725,quarterfinals,garbage,0.4,1.8,2,B,B,True,<answer>B</answer>
13279-7778,quarterfinals,Kindergarten,0.4,1.8,2,B,B,True,<answer>B</answer>
5413-1622,scam,tan,1.8,1.2,1,A,B,False,<answer>B</answer>
5413-2989,scam,body,1.8,0.8,1,A,B,False,<answer>B</answer>
1622-2989,tan,body,1.2,0.8,1,A,B,False,<answer>B</answer>
10082-8807,Dentist,Dog,0.4,0.8,2,B,B,True,<answer>B</answer>
10082-9676,Dentist,swan,0.4,0.6,2,B,B,True,<answer>B</answer>
8807-9676,Dog,swan,0.8,0.6,1,A,B,False,<answer>B</answer>
4826-9604,cactus,toy,0.2,1.2,2,B,B,True,<answer>B</answer>
4826-9340,cactus,fur,0.2,1.6,2,B,B,True,<answer>B</answer>
9604-9340,toy,fur,1.2,1.6,2,B,B,True,<answer>B</answer>
3727-8001,war,beverage,0.0,0.4,2,B,B,True,<answer>B</answer>
3727-1112,war,fashion,0.0,2.0,2,B,B,True,<answer>B</answer>
8001-1112,beverage,fashion,0.4,2.0,2,B,A,False,<answer>A</answer>
12348-10030,eats,cooks,1.2,0.8,1,A,B,False,<answer>B</answer>
10030-14457,cooks,Clowns,0.8,1.2,2,B,B,True,<answer>B</answer>
8914-8196,porcupines,baby,1.2,1.0,1,A,A,True,<answer>A</answer>
4995-6921,barber,gimp,1.4,1.0,1,A,A,True,<answer>A</answer>
4995-646,barber,Sister,1.4,0.4,1,A,A,True,<answer>A</answer>
6921-646,gimp,Sister,1.0,0.4,1,A,B,False,<answer>B</answer>
9100-2542,children,bagel,0.0,0.8,2,B,B,True,<answer>B</answer>
9100-3041,children,hair,0.0,1.6,2,B,B,True,<answer>B</answer>
2542-3041,bagel,hair,0.8,1.6,2,B,B,True,<answer>B</answer>
512-1694,misses,Fake,1.0,0.6,1,A,B,False,<answer>B</answer>
512-10452,misses,computers,1.0,0.6,1,A,B,False,<answer>B</answer>
2681-14680,Milk,Socks,0.6,1.4,2,B,B,True,<answer>B</answer>
14680-9461,Socks,lingerie,1.4,0.6,1,A,B,False,<answer>B</answer>
4230-13766,cereal,fun,0.8,0.4,1,A,B,False,<answer>B</answer>
4230-1968,cereal,breakfast,0.8,0.2,1,A,B,False,<answer>B</answer>
13766-1968,fun,breakfast,0.4,0.2,1,A,B,False,<answer>B</answer>
11841-8252,children,clown,1.2,0.4,1,A,B,False,<answer>B</answer>
11841-260,children,comments,1.2,0.4,1,A,B,False,<answer>B</answer>
2223-9886,farm,Kazoo,0.4,0.8,2,B,B,True,<answer>B</answer>
2223-11549,farm,epistle,0.4,0.0,1,A,B,False,<answer>B</answer>
9886-11549,Kazoo,epistle,0.8,0.0,1,A,B,False,<answer>B</answer>
5632-10730,funeral,nap,0.8,2.0,2,B,B,True,<answer>B</answer>
5632-13239,funeral,recess,0.8,0.6,1,A,B,False,<answer>B</answer>
10730-13239,nap,recess,2.0,0.6,1,A,B,False,<answer>B</answer>
1388-13586,pokes,user,1.4,0.6,1,A,B,False,<answer>B</answer>
1388-10849,pokes,emojis,1.4,1.6,2,B,B,True,<answer>B</answer>
13586-10849,user,emojis,0.6,1.6,2,B,B,True,<answer>B</answer>
1698-13911,diamonds,boobs,0.8,1.0,2,B,B,True,<answer>B</answer>
1698-10786,diamonds,discs,0.8,0.0,1,A,A,True,<answer>A</answer>
13911-10786,boobs,discs,1.0,0.0,1,A,A,True,<answer>A</answer>
9263-7946,photo,parrot,0.2,0.6,2,B,B,True,<answer>B</answer>
9263-10338,photo,startled,0.2,0.0,1,A,B,False,<answer>B</answer>
7946-10338,parrot,startled,0.6,0.0,1,A,B,False,<answer>B</answer>
10207-13701,fish,fishmonger,1.6,0.8,1,A,B,False,<answer>B</answer>
10207-1548,fish,toupee,1.6,1.4,1,A,B,False,<answer>B</answer>
13701-1548,fishmonger,toupee,0.8,1.4,2,B,B,True,<answer>B</answer>
8089-110,chubby,enslaving,0.8,0.4,1,A,B,False,<answer>B</answer>
8089-4184,chubby,purchase,0.8,2.2,2,B,B,True,<answer>B</answer>
110-4184,enslaving,purchase,0.4,2.2,2,B,B,True,<answer>B</answer>
