chosen,rejected,score_chosen,score_rejected,is_correct
My wife told me I was immature. So I told her to get out of my fort.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-2.2812,-2.0469,False
My wife told me I was immature. So I told her to get out of my fort.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.2812,-2.0938,False
I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-4.125,-3.7031,False
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,-3.375,-4.125,True
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,-4.4375,-4.125,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.",I bet Americans can't wait for Halloween. They put the 'eating' in Trick or Treating.,-1.1797,-4.125,True
What are Jehova Witnesses called in Chinese? Ding Dong!,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-8.5,-3.7031,False
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",What are Jehova Witnesses called in Chinese? Ding Dong!,-3.375,-8.5,True
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,What are Jehova Witnesses called in Chinese? Ding Dong!,-4.4375,-8.5,True
What are Jehova Witnesses called in Chinese? Ding Dong!,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-8.5,-2.0938,False
There was a four-car reck in Mexico today... 93 people died,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.0,-3.7031,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",There was a four-car reck in Mexico today... 93 people died,-3.375,-2.0312,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,There was a four-car reck in Mexico today... 93 people died,-4.4375,-2.0312,False
There was a four-car reck in Mexico today... 93 people died,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.0625,-2.0938,True
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",-5.0625,-0.5312,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-5.0625,-3.7031,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-5.0625,-6.125,True
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-5.0625,-2.1562,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-5.0625,-2.0469,False
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-5.0625,-2.0938,False
Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",1.1016,-3.7031,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,-3.375,1.0859,False
Hv trouble accepting help/support? Feel bottled up inside and ready to blow? Suffering in silence? You're probably a classic Strong Black Woman,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,1.1016,-2.0938,True
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.6094,-3.7031,True
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-2.6094,-6.125,True
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-2.6094,-2.1562,False
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-2.6094,-2.0469,False
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.6094,-2.0938,False
How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",2.1875,-3.7031,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,-3.375,2.1562,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,-4.4375,2.1562,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.",How do you know when your girlfriend is getting fat? She can fit into your wife's clothes,-1.0938,2.1562,False
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.","A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.6875,-3.7031,True
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.",WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-2.6875,-6.1562,True
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.","Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-2.6875,-2.2656,False
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.",What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.6875,-2.0938,False
"If you think vests come in 2 different styles Bullet proof and suicide, you may be muslim","A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",0.8047,-3.7031,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.","If you think vests come in 2 different styles Bullet proof and suicide, you may be muslim",-3.375,0.7852,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,"If you think vests come in 2 different styles Bullet proof and suicide, you may be muslim",-4.4375,0.7852,False
